@relation amazonReview
@attribute "0_words_in_sentence" numeric
@attribute "17_words_in_sentence" numeric
@attribute "16_words_in_sentence" numeric
@attribute "15_words_in_sentence" numeric
@attribute "18_words_in_sentence" numeric
@attribute "14_words_in_sentence" numeric
@attribute "20_words_in_sentence" numeric
@attribute "13_words_in_sentence" numeric
@attribute "19_words_in_sentence" numeric
@attribute "21_words_in_sentence" numeric
@attribute "22_words_in_sentence" numeric
@attribute "12_words_in_sentence" numeric
@attribute "11_words_in_sentence" numeric
@attribute "23_words_in_sentence" numeric
@attribute "25_words_in_sentence" numeric
@attribute "10_words_in_sentence" numeric
@attribute "9_words_in_sentence" numeric
@attribute "24_words_in_sentence" numeric
@attribute "26_words_in_sentence" numeric
@attribute "28_words_in_sentence" numeric
@attribute "27_words_in_sentence" numeric
@attribute "8_words_in_sentence" numeric
@attribute "6_words_in_sentence" numeric
@attribute "7_words_in_sentence" numeric
@attribute "29_words_in_sentence" numeric
@attribute "30_words_in_sentence" numeric
@attribute "4_words_in_sentence" numeric
@attribute "5_words_in_sentence" numeric
@attribute "31_words_in_sentence" numeric
@attribute "1_words_in_sentence" numeric
@attribute "32_words_in_sentence" numeric
@attribute "2_words_in_sentence" numeric
@attribute "3_words_in_sentence" numeric
@attribute "33_words_in_sentence" numeric
@attribute "34_words_in_sentence" numeric
@attribute "36_words_in_sentence" numeric
@attribute "35_words_in_sentence" numeric
@attribute "37_words_in_sentence" numeric
@attribute "38_words_in_sentence" numeric
@attribute "39_words_in_sentence" numeric
@attribute "40_words_in_sentence" numeric
@attribute "42_words_in_sentence" numeric
@attribute "41_words_in_sentence" numeric
@attribute "43_words_in_sentence" numeric
@attribute "45_words_in_sentence" numeric
@attribute "44_words_in_sentence" numeric
@attribute "47_words_in_sentence" numeric
@attribute "46_words_in_sentence" numeric
@attribute "49_words_in_sentence" numeric
@attribute "50_words_in_sentence" numeric
@attribute "48_words_in_sentence" numeric
@attribute "51_words_in_sentence" numeric
@attribute "52_words_in_sentence" numeric
@attribute "53_words_in_sentence" numeric
@attribute "58_words_in_sentence" numeric
@attribute "54_words_in_sentence" numeric
@attribute "55_words_in_sentence" numeric
@attribute "56_words_in_sentence" numeric
@attribute "61_words_in_sentence" numeric
@attribute "64_words_in_sentence" numeric
@attribute "60_words_in_sentence" numeric
@attribute "57_words_in_sentence" numeric
@attribute "62_words_in_sentence" numeric
@attribute "63_words_in_sentence" numeric
@attribute "59_words_in_sentence" numeric
@attribute "66_words_in_sentence" numeric
@attribute "65_words_in_sentence" numeric
@attribute "69_words_in_sentence" numeric
@attribute "67_words_in_sentence" numeric
@attribute "70_words_in_sentence" numeric
@attribute "74_words_in_sentence" numeric
@attribute "68_words_in_sentence" numeric
@attribute "71_words_in_sentence" numeric
@attribute "73_words_in_sentence" numeric
@attribute "81_words_in_sentence" numeric
@attribute "83_words_in_sentence" numeric
@attribute "72_words_in_sentence" numeric
@attribute "92_words_in_sentence" numeric
@attribute "112_words_in_sentence" numeric
@attribute "76_words_in_sentence" numeric
@attribute "96_words_in_sentence" numeric
@attribute "95_words_in_sentence" numeric
@attribute "79_words_in_sentence" numeric
@attribute "85_words_in_sentence" numeric
@attribute "78_words_in_sentence" numeric
@attribute "82_words_in_sentence" numeric
@attribute "77_words_in_sentence" numeric
@attribute "98_words_in_sentence" numeric
@attribute "88_words_in_sentence" numeric
@attribute "101_words_in_sentence" numeric
@attribute "122_words_in_sentence" numeric
@attribute "86_words_in_sentence" numeric
@attribute "102_words_in_sentence" numeric
@attribute "105_words_in_sentence" numeric
@attribute "91_words_in_sentence" numeric
@attribute "75_words_in_sentence" numeric
@attribute "136_words_in_sentence" numeric
@attribute "99_words_in_sentence" numeric
@attribute "121_words_in_sentence" numeric
@attribute "97_words_in_sentence" numeric
@attribute "148_words_in_sentence" numeric
@attribute "125_words_in_sentence" numeric
@attribute "94_words_in_sentence" numeric
@attribute "183_words_in_sentence" numeric
@attribute "154_words_in_sentence" numeric
@attribute "158_words_in_sentence" numeric
@attribute "177_words_in_sentence" numeric
@attribute "145_words_in_sentence" numeric
@attribute "90_words_in_sentence" numeric
@attribute "129_words_in_sentence" numeric
@attribute "226_words_in_sentence" numeric
@attribute "114_words_in_sentence" numeric
@attribute "111_words_in_sentence" numeric
@attribute "87_words_in_sentence" numeric
@attribute "199_words_in_sentence" numeric
@attribute "80_words_in_sentence" numeric
@attribute "119_words_in_sentence" numeric
@attribute "84_words_in_sentence" numeric
@attribute "201_words_in_sentence" numeric
@attribute "93_words_in_sentence" numeric
@attribute "171_words_in_sentence" numeric
@attribute "104_words_in_sentence" numeric
@attribute class {Agresti, Ashbacher, Auken, Beauchamp, Blankenship, Brody, Brown, Bukowsky, CFH, Calvinnme, Chachra, Chandler, Chell, Cholette, Comdet, Corn, Cruiser, Cutey, Daneman, Davisson, Dent, Duff, Engineer, Goonan, Grove, Harp, Hayes, Janson, Johnson, Koenig}
@data
0,11,11,12,11,13,9,13,11,8,8,13,14,8,6,14,15,6,5,3,4,15,15,15,3,2,15,15,2,15,2,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,11,12,12,10,13,8,13,9,8,7,14,14,5,3,15,16,3,3,2,3,18,19,18,2,2,20,20,2,20,1,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,7,7,9,7,11,6,12,7,6,5,13,13,5,5,13,13,5,4,4,4,13,13,13,3,3,13,13,3,14,3,14,14,3,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,9,9,9,9,9,9,9,9,8,5,10,10,5,4,10,10,5,3,3,3,10,11,10,2,2,11,11,2,12,2,11,11,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,6,8,9,6,11,6,12,6,6,5,12,13,5,2,14,14,3,2,1,1,16,16,16,1,1,17,16,1,17,1,17,17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,6,6,6,6,7,6,7,6,6,6,7,7,6,6,7,7,6,6,4,6,7,7,7,4,4,9,8,4,9,4,9,9,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,13,14,14,12,15,8,15,8,8,8,17,17,5,5,17,18,5,4,3,3,18,19,18,1,1,20,19,1,20,1,20,20,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,8,8,10,8,10,7,10,7,5,4,12,13,4,3,15,15,3,2,1,1,15,15,15,1,1,15,15,1,15,1,15,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,11,11,12,10,14,9,14,9,9,9,14,14,6,4,15,16,6,4,4,4,16,18,18,4,3,19,18,2,19,1,19,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,15,15,15,13,15,11,17,11,10,8,17,17,8,5,18,18,7,5,3,5,18,18,18,1,1,18,18,1,18,1,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,9,9,9,7,9,7,11,7,6,5,12,12,5,5,12,12,5,4,4,4,13,13,13,3,3,13,13,3,13,3,13,13,3,3,3,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,5,5,5,5,5,4,6,4,4,4,6,6,4,3,6,6,3,3,3,3,6,6,6,3,3,6,6,2,6,2,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,Comdet
0,8,9,9,8,9,8,9,8,8,7,9,10,7,6,10,10,7,5,5,5,10,11,10,5,5,11,11,5,11,4,11,11,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,10,11,12,10,13,7,15,8,7,7,15,15,5,5,16,17,5,4,3,3,18,18,18,1,1,21,20,1,21,1,21,21,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,11,11,12,10,12,7,12,7,6,6,12,13,6,5,13,16,6,5,3,5,18,19,18,2,2,20,19,2,22,2,22,21,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comdet
0,3,3,3,3,3,3,3,3,3,2,3,4,2,2,4,4,2,2,2,2,4,4,4,2,2,4,4,2,4,1,4,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,6,6,6,6,6,5,6,6,5,4,6,7,3,2,7,8,3,2,2,2,9,9,9,2,2,9,9,2,9,2,9,9,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,9,9,9,9,10,9,10,9,8,7,11,11,7,7,11,11,7,6,5,5,11,12,11,4,4,12,12,4,13,4,12,12,4,4,3,4,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,6,6,6,5,6,5,8,5,5,5,10,10,5,5,10,10,5,5,5,5,10,10,10,5,4,10,10,4,12,4,10,10,4,4,3,3,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,7,7,7,7,7,7,7,7,7,6,7,7,4,4,9,9,4,4,2,3,10,10,10,2,2,11,10,2,13,2,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,11,11,12,11,12,9,12,10,9,7,12,12,7,6,13,13,7,6,5,6,13,14,13,3,3,14,14,2,14,1,14,14,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,5,5,5,5,5,4,6,4,3,3,7,7,3,3,8,8,3,2,1,2,8,8,8,1,1,8,8,1,11,1,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,7,7,10,6,10,6,10,6,6,6,11,13,6,5,13,14,6,5,3,4,14,14,14,3,3,15,15,3,16,3,15,15,3,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,10,10,10,10,10,9,10,9,9,8,11,11,8,7,11,13,7,7,7,7,13,14,13,6,5,14,14,5,14,5,14,14,4,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,7,8,8,5,8,5,8,5,5,5,8,8,5,5,8,8,5,5,4,5,8,9,8,4,4,9,9,4,9,4,9,9,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,6,6,7,6,7,5,7,6,4,4,7,7,4,4,7,8,4,4,2,3,8,8,8,1,1,9,9,1,9,1,9,9,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,7,7,7,6,7,6,7,6,6,6,7,7,6,6,8,8,6,6,5,6,9,9,9,4,4,9,9,3,10,3,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,8,8,9,7,10,6,10,6,6,6,10,11,6,6,11,11,6,6,3,3,11,11,11,3,3,11,11,2,15,2,15,12,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,8,8,8,7,8,6,9,7,6,5,9,9,3,3,9,9,3,2,1,1,10,11,10,1,1,12,11,1,14,1,14,13,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,4,2,2,1,2,4,4,4,1,1,6,5,1,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,4,5,5,4,6,4,7,4,4,4,7,7,4,4,7,7,4,4,4,4,7,7,7,4,4,7,7,4,8,4,7,7,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,6,6,6,6,7,5,9,5,4,4,9,9,4,4,9,10,4,3,3,3,10,10,10,3,3,11,11,3,11,2,11,11,2,2,2,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,6,6,6,6,6,6,7,6,5,5,7,7,5,5,7,7,5,5,5,5,7,8,8,5,4,8,8,4,8,4,8,8,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,9,9,9,7,9,4,9,6,4,4,11,12,4,4,13,14,4,4,4,4,14,15,14,4,4,15,15,4,17,4,17,16,4,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,5,5,5,5,7,5,8,5,5,5,8,8,5,4,10,10,5,4,3,3,11,13,13,2,1,15,14,1,17,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,3,3,3,3,4,2,4,3,2,2,5,6,1,1,6,6,1,1,1,1,7,8,8,1,1,10,8,1,10,1,10,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,9,10,10,9,10,9,11,9,8,7,11,11,6,6,11,11,6,6,4,5,11,12,11,4,4,12,12,4,15,3,13,13,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,4,5,5,4,5,3,5,3,3,3,6,6,3,3,6,6,3,3,3,3,6,6,6,2,2,6,6,2,6,2,6,6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,9,11,11,8,11,8,11,8,8,7,11,11,7,6,11,11,7,6,6,6,12,13,13,6,5,17,15,5,18,4,17,17,4,4,4,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,7,7,7,7,7,6,7,6,6,5,8,9,5,5,10,11,5,5,5,5,11,11,11,4,3,12,11,3,16,3,16,12,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,13,13,13,11,13,10,13,10,9,7,13,13,7,6,14,15,6,6,4,4,15,15,15,4,4,17,16,3,18,3,18,17,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,9,10,10,9,10,7,10,8,5,5,10,11,5,5,14,15,5,5,3,3,16,16,16,3,3,16,16,3,17,3,17,17,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,11,11,13,11,13,7,13,7,7,7,14,15,5,2,17,17,4,2,1,1,17,17,17,1,1,18,18,0,19,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,7,7,7,7,8,7,9,7,6,5,10,11,4,4,13,13,4,3,2,2,13,13,13,2,2,14,14,2,17,2,16,16,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,5,7,7,4,8,4,8,4,4,4,9,9,4,3,11,11,3,3,2,2,12,14,13,0,0,14,14,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
0,6,6,6,6,7,6,8,6,6,5,8,8,5,5,10,10,5,4,3,4,10,10,10,2,2,10,10,2,12,2,12,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corn
